3.271468	2.746989	2.505278	1.842548	1.825859	1.720367	1.623310	1.562954	1.531388	1.499335	1.405471	1.743980	1.138548	1.114248	1.097828	1.021776	1.005533	0.939194	0.882490	0.856551	0.802512	0.795430	0.754866	0.754430	0.738469	0.704072	0.690860	0.688260	0.677110	0.660242	0.632541	0.617304	0.608803	0.598014	0.584024	0.576629	0.559795	0.550268	0.549618	0.529053	0.449599	0.436709	0.429502	0.411970	0.403012	0.399399	0.395930	0.394698	0.391839	0.853213	0.385268	0.353042	0.345510	0.329468	0.309443	0.288201	0.276438	0.272022	0.241733	0.199829	0.199106	0.189790	0.188788	0.183200	0.181071	0.164253	0.159615	0.156035	0.140140	0.139298	0.131369	0.128566	0.122703	0.118792	0.112219	0.101117	0.099195	0.095265	0.091875	0.085691	0.061636	0.060014	0.058683	0.050871	0.045934	0.045510	0.045276	0.042547	0.040385	0.038575	0.038053	0.032311	0.025604	0.017892	0.016861	0.012601	0.012037	0.008760	0.002613	0.001718	
3.455891	2.880596	2.384541	2.270930	2.270870	2.045940	1.904597	1.774232	1.271970	1.230671	0.214581	1.170636	1.115373	1.112379	1.110801	1.059015	-0.432098	1.049446	1.017411	0.916250	0.860270	0.833445	0.828078	0.812732	0.791951	0.789449	0.789417	0.742053	0.737493	0.726199	0.658966	0.651833	0.651768	0.629357	0.628503	0.607602	0.592136	0.580548	0.899289	0.565558	0.543116	0.539287	0.515122	0.502787	0.494364	0.491355	0.459364	0.438070	0.429715	0.414876	0.413428	0.410482	1.793768	0.393542	0.384068	0.377015	0.374689	0.373027	0.371086	0.364985	0.364220	0.352488	0.349008	0.342925	0.306939	1.595601	0.302334	0.298960	0.291324	0.290275	0.287695	0.286723	0.275864	0.249141	0.218943	0.200495	0.192781	0.173382	-0.902173	0.166363	0.162908	0.140973	0.129222	0.117014	0.111289	0.108689	0.108326	0.079467	0.078959	0.072257	1.132389	0.063044	0.062319	0.049549	0.048182	0.046020	-0.623385	0.023217	0.019433	0.005515	
4.193935	3.551076	3.184655	3.097481	2.828735	2.646599	2.575305	2.480711	2.004273	1.938683	1.886038	1.767185	1.672917	1.500757	1.476601	1.370828	1.368502	1.257415	1.251346	1.187099	1.118007	1.093189	1.093117	1.061782	1.048298	1.003903	1.000550	0.999082	0.993153	0.985837	0.955929	-0.492097	0.899273	0.880246	0.862581	0.848930	0.844769	0.836969	0.803852	0.744505	0.741403	0.710715	0.704186	0.679275	0.639896	0.637347	0.630863	0.598465	0.589934	-1.566458	0.563809	0.523205	0.519813	0.497847	0.492452	0.450667	0.443625	0.411105	0.393366	0.389549	0.379933	0.328524	-0.603703	0.811473	0.305404	0.304606	1.273125	0.293391	0.290945	0.284540	0.255330	0.247151	0.246406	0.238235	0.237700	0.212569	0.181022	0.177423	0.176012	0.161216	0.159335	0.150117	0.139840	0.136720	-0.001439	0.134064	0.123971	0.117458	0.113961	0.112439	0.099241	0.090548	0.086858	0.082140	0.076777	0.055475	0.041981	0.036928	0.035903	0.005302	
4.665702	3.067920	3.002036	2.972652	2.794085	2.685034	2.467253	2.464286	2.390696	2.298959	2.226620	2.049150	1.982236	1.857507	1.855767	1.841499	1.825874	1.804255	1.790079	1.775787	1.669939	1.659164	1.597806	1.589996	1.527515	1.397299	1.386724	1.375353	1.374750	1.351070	1.326786	1.185348	1.162323	1.140473	0.855997	1.049465	0.988342	0.978651	0.950510	0.851686	0.816555	0.810223	0.796155	0.786630	0.785836	0.762681	0.743890	0.732002	0.727736	0.718885	0.716746	0.755037	0.689927	0.681632	0.674209	0.664681	0.629647	0.618395	0.602479	0.534347	0.521341	0.513668	0.494742	0.480895	0.471612	0.471078	0.450424	0.434277	0.422690	0.414594	0.409440	0.393927	0.380318	0.365860	0.347074	0.339440	0.307079	0.294670	0.288486	0.257490	0.233059	0.221279	0.191624	0.181162	0.164188	0.156295	0.135792	0.119156	0.113803	0.113601	0.113593	0.093956	0.090772	0.083997	0.070434	0.053706	0.051740	0.051047	0.032963	0.029418	
4.063861	4.328662	3.184138	3.145413	2.959498	2.936016	2.618888	2.572829	2.350224	2.255518	2.206651	2.052574	3.990328	1.834993	1.808754	1.756587	1.745634	1.685530	1.674743	1.597436	1.506354	1.446766	1.340793	1.283866	1.281574	1.226421	1.189288	1.155518	1.059452	1.023579	1.007264	0.970395	0.932703	0.923594	0.901847	0.892643	0.879064	0.859371	0.845965	0.822455	0.796452	0.781642	0.779294	0.723463	0.694414	0.689645	0.667319	0.666749	0.639014	0.635874	0.631239	0.622835	0.588480	0.573745	0.540517	0.527895	0.501610	0.491694	0.486608	0.483374	0.476676	0.454222	0.440638	0.438163	0.350109	0.348447	0.333498	0.328488	0.325727	0.321841	0.319509	0.312990	0.307532	0.202495	0.266271	0.264650	0.259914	0.258149	0.230969	0.229229	0.227482	0.220046	0.218388	0.216313	0.207868	0.197087	0.186869	0.161668	0.143664	0.141202	-0.734727	0.125707	0.123370	0.111761	1.477222	0.046915	0.040590	0.033178	0.023207	0.012735	
6.030294	3.544543	3.335446	3.311369	3.075330	3.057626	2.994677	2.947713	2.517098	2.485870	2.471439	2.237795	2.065921	2.036786	1.853047	1.803767	1.747586	1.712029	1.618320	1.611133	1.577886	1.557971	1.454426	1.454070	1.358329	1.316365	1.303766	1.296051	1.287166	1.227951	1.145577	1.217564	1.210168	1.121111	1.104601	-1.385470	1.034482	0.972480	0.965853	0.876905	0.840172	0.811971	0.799333	0.764590	0.728817	0.711376	0.697383	0.674494	0.671161	0.662027	0.660568	0.652783	0.645763	0.637064	0.571148	0.570194	0.512724	0.509389	0.505005	0.462669	0.449156	0.425965	0.421825	0.418771	0.389000	0.381796	0.369623	0.361253	0.355663	0.351117	0.344108	0.269343	0.262058	0.253117	0.209833	0.208072	0.180404	0.180057	0.145274	0.141224	0.139468	0.137649	0.135718	0.125260	0.102023	0.094362	0.093445	0.082869	0.071293	0.064175	0.062240	0.058921	0.057318	0.054982	0.034068	0.032883	0.026420	0.020629	0.002211	0.000076	
5.112362	3.904677	3.237493	3.161486	2.814510	1.252193	2.382388	2.069521	1.978560	1.922772	2.075792	1.728398	1.724311	1.686073	1.640808	1.631855	1.627854	1.617431	1.549334	1.545313	1.468149	1.443642	1.411361	1.352119	0.006774	0.715468	1.079672	1.050020	1.029238	1.019160	1.008039	1.001074	0.998179	0.980492	0.971201	0.955290	0.932687	0.924604	0.842017	0.838134	0.794525	0.794302	0.792762	0.791264	0.786063	0.782226	0.765730	0.747770	0.729487	0.659635	0.619115	-0.139375	0.606298	0.596158	0.596124	0.582477	0.567502	0.542758	0.540601	0.536964	0.536456	0.523214	0.468546	0.435226	0.697534	0.424326	0.410069	0.382244	0.346426	-0.473714	0.336784	0.328672	0.321276	0.311763	0.300957	0.293698	0.283717	0.270509	0.268283	0.261185	0.242783	0.222607	0.202357	0.200874	0.179320	0.174081	0.165186	0.158292	0.128901	0.110756	0.108290	0.102179	0.087393	0.068878	0.061689	0.051875	0.034306	0.030905	0.008208	0.000270	
4.623262	3.375225	3.363867	3.363127	3.238248	3.178276	2.951929	2.911797	2.813645	2.738190	2.708303	2.666573	2.645159	2.555438	2.472496	2.443043	2.070218	1.990496	1.962796	1.874348	1.835662	1.817467	1.774790	1.767430	1.741782	1.721845	1.702376	1.629216	1.511461	1.445623	1.417411	1.398586	0.664184	1.361902	1.352092	1.301686	1.286905	1.270683	1.270679	1.260010	1.244462	1.213509	1.209589	1.207111	1.189664	1.187620	1.129868	1.110473	1.108311	1.064875	1.027712	0.978950	1.975482	0.872164	0.824802	0.748826	0.725864	0.581699	0.698864	0.696518	0.681949	0.666587	0.616301	0.579737	0.547208	0.537523	0.502557	0.501218	0.465620	0.448682	0.441063	0.424545	0.395043	0.314845	0.304971	0.304348	0.296873	0.294966	0.275130	0.252659	0.229807	0.216123	0.203280	0.200725	0.190777	0.188451	0.186577	0.185176	0.183816	0.175112	-0.312529	0.126380	0.114685	0.114059	0.536867	0.055563	0.044775	-0.002916	0.008405	0.002296	
4.422217	3.843377	2.881484	2.858628	2.770590	2.340933	2.256042	1.929193	1.857731	1.773494	1.695628	1.694841	1.671734	1.662343	1.613496	1.544052	1.518112	1.484226	1.478353	1.407322	1.348431	1.319434	1.293438	1.284320	1.283954	1.237967	1.202643	1.200258	1.161222	1.154401	1.107423	1.089888	1.002561	0.986376	0.973098	0.915397	0.874045	0.731739	0.860569	0.838135	2.461745	0.810596	0.778256	0.778189	0.753374	0.699129	0.654761	0.636224	0.622924	0.614944	0.543092	0.539783	0.530179	0.519504	0.513739	0.512373	0.459550	0.452328	0.426533	0.407836	0.393186	0.384974	0.365306	-0.186768	0.354422	0.349057	0.342566	0.335255	0.312171	0.293156	0.282463	0.263630	0.262584	0.242805	0.239526	0.236706	0.222001	0.198842	0.195398	0.186574	0.180922	0.169413	0.162393	0.146450	0.145466	0.142029	0.131869	0.126842	0.122312	0.120759	0.388410	0.096244	0.083500	1.233352	0.055474	0.049308	0.041398	0.017020	0.011411	0.007868	
10.182440	4.208855	3.972023	3.646730	3.188884	3.188235	2.997475	2.888877	2.603479	2.529820	2.485593	2.379856	2.343194	2.299340	2.268561	2.211322	2.017028	2.004127	1.839491	1.760360	1.752789	1.697412	1.643058	1.637174	1.570577	1.422363	1.406755	1.401901	1.389973	1.348446	1.324945	1.315245	1.299589	1.270381	1.227174	1.222735	1.212534	1.203331	1.194143	1.189141	1.103709	1.028116	1.004879	0.889903	0.872812	0.862012	0.853286	0.805591	0.796357	0.776647	0.775433	0.770477	0.745727	0.703851	0.632792	0.604002	0.569120	0.541611	0.528717	0.526489	0.521614	0.519611	0.506701	0.482216	0.464760	0.462067	-0.332305	0.450926	0.433181	0.413645	0.356053	0.347195	0.345883	0.325296	0.324618	0.323294	0.316098	0.313639	0.293865	0.289017	0.270740	0.263801	0.247426	0.240121	0.231585	0.229009	-0.115217	0.212151	0.192702	0.190800	0.188994	0.137920	0.075363	0.074141	0.033802	0.058025	0.027330	0.021048	0.004119	0.000782	
9.224994	5.761878	5.585124	3.974992	4.777912	4.561143	4.376454	3.725340	3.716328	3.292887	3.105454	2.982746	2.828808	2.786462	2.733922	2.255811	1.998037	1.929428	1.910558	1.840171	1.778322	1.755030	1.730777	1.639481	1.632385	1.622551	1.621804	1.609742	1.554931	1.516432	1.507559	1.428228	1.396971	1.368597	1.368508	1.347128	1.323276	1.303765	1.286712	1.184701	1.165836	1.162955	1.161253	1.143833	1.136508	1.130405	1.053591	1.044984	1.042213	1.041835	2.900400	1.031752	1.027277	0.994524	0.925068	0.923426	0.911378	0.884322	0.863662	0.831317	0.827625	0.826340	0.768384	-0.664850	0.687265	0.680363	0.660326	0.641253	0.590265	0.573135	0.535936	0.533112	0.518065	0.511277	0.487255	0.487155	0.474285	0.451667	0.442404	0.430337	0.350799	0.332818	0.331632	0.329069	0.316107	0.303464	0.299882	0.299416	0.200903	0.200105	0.192280	0.135003	1.046068	0.119698	0.115915	0.110572	0.060182	0.058806	-0.938286	0.024607	
3.981902	2.684839	3.897097	3.658434	3.555529	3.430891	3.224326	3.179324	2.897129	2.785556	2.783016	2.694052	2.631412	2.506694	2.370971	2.336992	2.335057	2.285345	2.218810	2.211639	2.100224	2.077328	2.066304	2.035917	2.029736	1.977656	1.884750	1.767657	1.760994	1.717014	1.697360	1.534891	1.533512	1.506730	1.368286	1.344948	1.444560	1.300815	1.276533	1.230321	1.138964	1.134735	1.109529	1.090916	1.074857	0.884625	0.866622	1.258230	0.827850	0.787534	0.773265	0.773133	0.760374	0.747522	0.733450	0.710905	-0.165137	0.655846	0.642092	0.634727	0.627656	0.622945	0.615312	0.609176	0.607444	1.933813	0.571591	-0.223335	0.504595	0.489901	0.456071	0.445116	0.416516	0.387319	0.374060	0.367578	0.367211	0.336631	0.314906	0.291305	0.280332	0.270731	0.223365	0.219533	0.207286	0.205515	0.197232	0.164296	0.163313	0.162183	0.148790	0.147418	0.142962	0.141106	0.121993	0.110282	0.092350	0.053035	0.019682	0.014145	
4.748494	3.450623	3.431624	3.309920	3.232773	2.918413	2.714442	2.612171	2.598376	2.551548	2.449220	2.416861	2.340413	2.313315	2.303542	2.280486	2.167330	2.101241	2.034078	1.881022	1.803387	1.788990	1.760820	1.733886	1.700004	1.641762	1.475009	1.458561	1.359777	1.340664	1.334828	1.313054	1.311424	1.235303	1.163266	1.126049	1.103660	1.029744	1.025116	0.796611	0.948404	0.931435	0.929993	0.905348	0.855763	0.851132	0.825710	0.815789	0.791062	0.758320	-0.566548	0.709984	0.700793	0.695649	0.667483	0.648762	0.641061	0.616729	0.592627	0.572457	0.537041	0.511249	0.508607	0.454878	0.452477	0.441325	0.434525	0.427667	0.417678	0.395486	0.392390	0.386256	0.360736	0.353565	0.340080	0.328326	0.290004	0.286968	0.256491	0.588057	0.208923	0.203766	0.180850	0.165584	0.147573	0.140394	0.103962	0.098954	0.097690	0.068356	0.058853	0.055721	0.051190	0.029277	0.028628	0.023965	0.021784	0.013797	0.011917	0.097327	
13.151427	6.563354	5.992407	4.477898	3.545143	3.436237	3.202231	2.648042	2.638721	2.602704	2.546845	2.530617	2.407569	2.265303	2.249568	2.237401	2.233185	2.222895	1.961485	1.960480	1.897922	1.769189	1.429046	1.680869	1.658416	1.466684	1.328683	1.312392	1.285127	1.176356	1.174922	1.109704	0.776460	1.085440	0.971158	0.966117	0.957867	0.954275	0.952856	0.902855	0.899672	0.886538	0.879748	0.845410	0.837931	0.831122	0.819137	0.806332	0.801488	0.796770	0.792525	0.785052	0.773757	0.767753	0.766343	0.764441	0.755783	0.721045	0.718457	0.699351	0.688469	0.687441	0.636265	0.600191	0.585382	0.560131	0.557496	0.548301	0.537065	0.511945	0.495201	0.481579	0.478858	0.471881	0.451194	0.441238	0.433464	0.427826	0.415984	0.350264	0.343607	0.303377	0.285619	0.271599	0.260975	0.258719	0.246854	0.500200	0.224164	0.214011	0.173574	0.150434	0.113390	0.083959	0.079308	0.075917	0.075412	0.042017	0.008986	0.005706	
5.999192	5.837555	5.474729	4.808997	4.542288	3.748607	3.685136	2.879864	2.549473	2.533847	2.527047	2.466700	2.396025	4.094546	2.185641	2.133042	2.091322	1.981098	1.830723	1.773642	1.759667	1.742796	1.715460	1.693526	1.645912	1.629974	1.544299	1.528098	1.500502	1.488115	1.466529	1.448138	1.416935	1.409935	1.404078	1.371985	1.363212	1.358884	1.308635	1.258455	1.166580	1.089486	1.086378	0.923152	0.873559	0.825098	0.813966	3.118227	0.786189	0.783648	1.931314	0.700411	0.681393	0.672926	0.632437	-1.313669	0.566299	0.565676	0.559178	0.520915	0.514297	0.504194	0.479493	0.455473	0.534726	0.442881	0.440058	0.390990	0.401627	0.377627	0.340710	0.332846	0.327446	0.327341	0.316495	-0.735011	0.304161	0.275102	0.248227	0.246335	0.216016	0.190481	0.183470	0.182373	0.141140	0.134354	0.123780	0.119557	0.110531	0.097057	0.073737	0.066813	0.059754	0.041494	0.022408	0.015852	0.014164	0.010887	0.008163	0.003309	
7.515053	5.080827	4.732111	4.534528	4.459830	3.417291	3.965436	3.555276	3.438351	3.335096	2.488126	3.188811	2.827936	2.820342	2.756916	2.730018	2.654377	2.607561	2.598248	2.548684	2.536386	2.481411	2.347795	2.341248	2.218762	2.180397	2.113387	2.086137	2.024774	2.003020	1.893577	1.841450	1.836746	1.775751	1.724939	1.660926	1.985271	1.575402	1.570072	1.557054	1.447845	1.400040	1.355961	1.315972	1.303409	1.283104	1.266607	1.265660	0.286853	1.178115	1.152312	1.093334	1.087207	1.066548	0.812789	1.035670	1.035622	1.007156	1.002958	0.931734	0.891326	0.861386	0.842388	0.802532	0.776145	0.712036	0.704096	0.664308	0.657598	0.584916	0.579331	0.557687	0.500398	0.007837	0.461394	0.446919	0.443825	0.431340	0.418443	0.394306	0.347777	0.341959	0.314445	0.308800	0.298786	0.295677	0.292674	0.256210	0.186687	0.157777	0.116261	0.107911	0.090618	0.078857	0.077242	0.064771	0.063322	0.056203	0.013718	0.000026	
10.573223	6.089524	4.557199	4.430724	4.374819	3.650654	3.373927	2.900743	2.843885	2.547914	2.434997	4.336890	2.430792	2.374600	2.373475	2.208171	1.910706	1.875172	1.765853	1.744296	1.651766	1.646593	1.557771	1.522194	1.404126	1.374909	1.355452	1.625351	1.251620	1.244632	1.237946	1.225900	-0.131387	1.194408	1.112790	0.950266	0.947812	0.925820	0.923360	0.922137	0.907080	0.932058	0.880847	0.861346	0.810455	0.788890	0.782184	0.732679	0.720645	0.719714	0.703523	0.695039	0.655015	0.648500	0.617562	0.577177	0.560318	0.557142	0.556651	-1.612529	0.508154	0.491960	0.489495	0.475710	0.473304	0.469528	0.436816	0.862427	0.402308	0.396466	0.391222	0.379104	0.333505	0.326755	0.321115	0.292361	0.288975	0.285393	0.263747	0.256204	0.254292	0.242604	0.167032	0.131169	0.123208	0.119853	0.119495	0.107484	0.102554	0.079733	0.076638	0.074161	0.073901	0.069144	0.067319	0.056142	0.050367	0.039884	0.039063	0.022941	
